id,pondera_dem,region,sexo,edad,significado_cultura,concurre_museo,cuantas_veces_concurre_museo,frec_museo_historicos,frec_museo_cs_naturales,frec_museo_tecnologia,frec_museo_artes,frec_museo_antropologia_arquelogia,frec_museo_tematicos,pago_entrada_museo,gasto_museo,escucha_radio,escucha_musica,frec_escucha_musica,frec_genero_musica_folclore,frec_genero_musica_rock_extranjero,frec_genero_musica_rock_nacional,frec_genero_musica_clasica,frec_genero_musica_jazz,frec_genero_musica_cumbia,frec_genero_musica_reggaeton,frec_genero_musica_salsa,frec_genero_musica_melodica,frec_genero_musica_pop,frec_genero_musica_reggae,frec_genero_musica_electronica,frec_genero_musica_tango,frec_genero_musica_latinoamericana,concurre_recitales,frec_concurrir_recitales,cantidad_recitales,gasto_recitales,practica_musica,lee_diarios,lee_revistas,lee_libros,cuantos_libros_leyo,razon_ultima_lectura,otra_razon_ultima_lectura,cuantos_libros_compro,gasto_libros,frec_libros_papel,frec_libros_pantalla,pago_lectura_dispositivos,frec_libros_cuentos,frec_libros_novelas,frec_libros_poesia,frec_libros_ensayos,frec_libros_escolares,frec_libros_biografias,frec_libros_teatro,frec_libros_ciencia,frec_libros_comics,frec_libros_humor,frec_libros_autoayuda,frec_libros_historia,frec_libros_politica,frec_libros_salud,frec_libros_divulgacion,miro_tv,miro_peliculas_series_documentales,frec_audiovisual_animacion,frec_audiovisual_videos_musicales,frec_audiovisual_documentales,frec_audiovisual_humoristicos,frec_audiovisual_comedias,frec_audiovisual_peliculas,frec_audiovisual_series_novelas,gasto_audiovisual_streaming,concurre_cine,cuantas_veces_cine,razon_eleccion_pelicula,frec_cine_accion,frec_cine_aventura,frec_cine_scifi,frec_cine_suspenso,frec_cine_terror,frec_cine_drama,frec_cine_comedia,frec_cine_romantico,frec_cine_documental,frec_cine_infantiles,frec_cine_animacion,concurre_teatro,cuantas_veces_teatro,gasto_teatro,usa_internet,frec_usa_internet_mails,frec_usa_internet_noticias,frec_usa_internet_estudiar,frec_usa_internet_compras,frec_usa_internet_ver_youtubers,frec_usa_internet_leer_criticas_peliculas,frec_usa_internet_leer_criticas_libros,frec_usa_internet_buscar_activ_cultural,frec_usa_internet_tutoriales_musica,frec_usa_internet_tramites,horas_redes,minutos_redes,tipo_uso_internet,juega_videojuegos,participa_club,participa_centro_jubilados,participa_centro_religioso,participa_biblioteca,participa_local_politico,participa_colectividad_extranjera,participa_comunidad_indigenta,participa_cooperativa_barrial,participa_organizacion_social,concurre_boliches,tomo_clases_baile_canto,tomo_clases_actuacion,tomo_clases_arte,tomo_clases_literatura,tomo_clases_audiovisual,gasto_clases,nivel_estudios,entrevistadx_es_psh_hogar,situacion_psh,tiene_cobertura_medica_psh,hogar_tiene_internet,situacion_vivienda,NSEpuntaje,NSEcat1,horas_radio_total,horas_musica_total,horas_diario_total,horas_tv_total,horas_internet_total,horas_redes_total,horas_videojuegos_total,horas_consumo
2561,8416,CABA,Mujer,35,"HABITOS, COSTUMBRES, COMPORTAMIENTOS",NO,,,,,,,,,,SI,SI,ALGUNOS DIAS POR SEMANA,NUNCA,DE VEZ EN CUANDO,CASI NUNCA,NUNCA,NUNCA,NUNCA,CASI NUNCA,DE VEZ EN CUANDO,HABITUALMENTE,CASI NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NO,,,,NO,NO,NO,SI,2,SE HABIA ENTERADO NAVEGANDO EN INTERNET,,2,170,ALGUNOS DIAS POR SEMANA,"NO LEYO LIBROS EN PANTALLA, SOLO EN PAPEL",,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,CASI NUNCA,NUNCA,NUNCA,NUNCA,SI,SI,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,ALGUNA VEZ CADA 3 MESES,ALGUNA VEZ AL AÑO,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,450,NO,,,,,,,,,,,,,,NO,,,SI,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,ALGUNA VEZ CADA 3 MESES,NUNCA,ALGUNA VEZ AL AÑO O MENOS,NUNCA,ALGUNOS DIAS POR SEMANA,20,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,SECUNDARIA COMPLETA,OTRO MIEMBRO DEL HOGAR,TRABAJA,SI,SI,PROPIA,54,C3,0.5,1,0,1,3,20,0,25.5
2562,2725,CABA,Varón,15,"INFORMACION, ESTUDIAR, CONOCER",NO,,,,,,,,,,NO,SI,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,CASI NUNCA,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,DE VEZ EN CUANDO,NUNCA,CASI NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NO,,,,NO,NO,NO,SI,1,"SE LO HABIA RECOMENDADO UN PROFESOR, REFERENTE POLITICO, RELIGIOSO O ESPIRITUAL",,0,0,ALGUNOS DIAS POR SEMANA,"NO LEYO LIBROS EN PANTALLA, SOLO EN PAPEL",,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,SI,SI,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DIAS,0,SI,2,VIO LOS AVANCES EN EL CINE,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,CASI NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NO,,,SI,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,ALGUNA VEZ AL AÑO O MENOS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,2,0,"PUBLICA, EDITA, CREA, CONSTRUYE Y/O RECICLA CONTENIDOS",SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,SECUNDARIA INCOMPLETA,OTRO MIEMBRO DEL HOGAR,TRABAJA,NO,NO,PROPIA,38,D2,0,2,0,2,5,2,1,12
2563,3960,CABA,Mujer,18,"LA TRADICION, LA HISTORIA",NO,,,,,,,,,,NO,SI,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,CASI NUNCA,CASI NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NO,,,,NO,NO,NO,SI,1,"SE LO HABIA RECOMENDADO UN PROFESOR, REFERENTE POLITICO, RELIGIOSO O ESPIRITUAL",,0,0,ALGUNOS DIAS POR SEMANA,"NO LEYO LIBROS EN PANTALLA, SOLO EN PAPEL",,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,SI,SI,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,0,SI,3,VIO LOS AVANCES EN EL CINE,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,NO,,,SI,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,3,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,,SECUNDARIA INCOMPLETA,OTRO MIEMBRO DEL HOGAR,TRABAJA,NO,NO,PROPIA,32,D2,0,1,0,2,5,3,0,11
2564,5424,CABA,Mujer,22,"LA FORMA DE PENSAR, IDEOLOGIA, VALORES",NO,,,,,,,,,,NO,SI,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,DE VEZ EN CUANDO,HABITUALMENTE,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NO,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,TODOS O CASI TODOS LOS DIAS,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,200,SI,5,VIO LOS AVANCES EN EL CINE,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NO,,,SI,NUNCA,ALGUNAS VECES AL MES,TODOS O CASI TODOS LOS DÍAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,1,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,SECUNDARIA INCOMPLETA,OTRO MIEMBRO DEL HOGAR,TRABAJA,SI,NO,PROPIA,56,C3,0,1.016666667,0,1,3,1,0,6.016666667
2565,2147,CABA,Varón,62,"HABITOS, COSTUMBRES, COMPORTAMIENTOS",NO,,,,,,,,,,SI,SI,TODOS O CASI TODOS LOS DIAS,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,CASI NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NO,,,,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,0,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,,PRIMARIA COMPLETA,LA PERSONA QUE FUE ENTREVISTADA,ES JUBILADO/PENSIONADO,SI,NO,PROPIA,40,D1,3,1,1,5,0,0,0,10
2566,3475,CABA,Varón,31,"INFORMACION, ESTUDIAR, CONOCER",NO,,,,,,,,,,NO,SI,ALGUNOS DIAS POR SEMANA,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,DE VEZ EN CUANDO,CASI NUNCA,NUNCA,NUNCA,NUNCA,SI,ALGUNA VEZ AL AÑO O MENOS,2,350,SI,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNAS VECES AL MES,ALGUNAS VECES AL MES,NUNCA,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,0,SI,1,VIO LOS AVANCES EN EL CINE,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NO,,,SI,TODOS O CASI TODOS LOS DÍAS,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,2,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,,TERCIARIO INCOMPLETO,LA PERSONA QUE FUE ENTREVISTADA,TRABAJA,SI,SI,PROPIA,62,C3,0,1,0,1,2,2,0,6
2567,8714,CABA,Varón,45,"LA FORMA DE PENSAR, IDEOLOGIA, VALORES",NO,,,,,,,,,,SI,SI,TODOS O CASI TODOS LOS DIAS,NUNCA,HABITUALMENTE,HABITUALMENTE,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,CASI NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,SI,ALGUNA VEZ AL AÑO O MENOS,1,200,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNAS VECES AL MES,NUNCA,ALGUNA VEZ AL AÑO,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DIAS,0,NO,,,,,,,,,,,,,,NO,,,SI,TODOS O CASI TODOS LOS DÍAS,TODOS O CASI TODOS LOS DÍAS,NUNCA,TODOS O CASI TODOS LOS DÍAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DÍAS,1,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,UNIVERSITARIO COMPLETO,LA PERSONA QUE FUE ENTREVISTADA,TRABAJA,SI,SI,ALQUILADA,76,C2,1,1,0,1,4,1,0,8
2568,8714,CABA,Varón,39,"LA FORMA DE PENSAR, IDEOLOGIA, VALORES",NO,,,,,,,,,,NO,SI,TODOS O CASI TODOS LOS DIAS,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,NUNCA,SI,ALGUNA VEZ AL AÑO O MENOS,1,400,SI,SI,NO,SI,1,"SE LO HABIA RECOMENDADO UN PROFESOR, REFERENTE POLITICO, RELIGIOSO O ESPIRITUAL",,1,80,ALGUNOS DIAS POR SEMANA,"NO LEYO LIBROS EN PANTALLA, SOLO EN PAPEL",,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,SI,SI,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DIAS,0,NO,,,,,,,,,,,,,,SI,1,1800,SI,TODOS O CASI TODOS LOS DÍAS,TODOS O CASI TODOS LOS DÍAS,TODOS O CASI TODOS LOS DÍAS,ALGUNAS VECES AL MES,NUNCA,NUNCA,ALGUNA VEZ CADA 3 MESES,ALGUNAS VECES AL MES,NUNCA,ALGUNOS DIAS POR SEMANA,15,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,TERCIARIO COMPLETO,LA PERSONA QUE FUE ENTREVISTADA,TRABAJA,SI,SI,PRESTADA,72,C2,0,1,0.25,1,1,15,0,18.25
2569,5275,CABA,Mujer,31,"HABITOS, COSTUMBRES, COMPORTAMIENTOS",NO,,,,,,,,,,NO,SI,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,CASI NUNCA,CASI NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NO,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,200,NO,,,,,,,,,,,,,,NO,,,SI,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNA VEZ CADA 3 MESES,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,5,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,SECUNDARIA COMPLETA,LA PERSONA QUE FUE ENTREVISTADA,TRABAJA,SI,SI,PROPIA,52,D1,0,1,0,4,6,5,0,16
2570,14409,CENTRO,Mujer,15,"HABITOS, COSTUMBRES, COMPORTAMIENTOS",NO,,,,,,,,,,SI,SI,TODOS O CASI TODOS LOS DIAS,NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,CASI NUNCA,DE VEZ EN CUANDO,NUNCA,CASI NUNCA,CASI NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NO,,,,NO,SI,NO,SI,1,"SE LO HABIA RECOMENDADO UN PROFESOR, REFERENTE POLITICO, RELIGIOSO O ESPIRITUAL",,1,NS/NC,"NO LEYO LIBROS EN PAPEL, SOLO EN PANTALLA",ALGUNOS DIAS POR SEMANA,NO,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,DE VEZ EN CUANDO,NUNCA,DE VEZ EN CUANDO,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,SI,SI,NUNCA,ALGUNA VEZ AL AÑO,ALGUNAS VECES AL MES,ALGUNA VEZ AL AÑO,NUNCA,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,NS/NC,NO,,,,,,,,,,,,,,SI,2,NS/NC,SI,ALGUNAS VECES AL MES,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,NUNCA,ALGUNAS VECES AL MES,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,NUNCA,12,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,UNIVERSITARIO COMPLETO,OTRO MIEMBRO DEL HOGAR,TRABAJA,SI,SI,PROPIA,74,C2,3,2,0.5,4,12,12,1,34.5
2571,10201,CABA,Mujer,19,NS/NC,NO,,,,,,,,,,NO,SI,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,CASI NUNCA,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NO,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,,,,,,,,0,NO,,,,,,,,,,,,,,NO,,,SI,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,5,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,,TERCIARIO INCOMPLETO,OTRO MIEMBRO DEL HOGAR,TRABAJA,NO,SI,PROPIA,36,D2,0,2,0,0,6,5,0,13
2572,10717,CABA,Mujer,58,"INFORMACION, ESTUDIAR, CONOCER",NO,,,,,,,,,,NO,SI,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,CASI NUNCA,NUNCA,NUNCA,HABITUALMENTE,CASI NUNCA,DE VEZ EN CUANDO,NUNCA,CASI NUNCA,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,NO,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,ALGUNOS DIAS POR SEMANA,ALGUNAS VECES AL MES,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,0,NO,,,,,,,,,,,,,,NO,,,SI,TODOS O CASI TODOS LOS DÍAS,ALGUNAS VECES AL MES,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,5,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,SECUNDARIA COMPLETA,OTRO MIEMBRO DEL HOGAR,TRABAJA,SI,SI,PROPIA,72,C2,0,1,0,2,2,5,0,10
2573,7798,CABA,Varón,19,"LA TRADICION, LA HISTORIA",NO,,,,,,,,,,NO,SI,TODOS O CASI TODOS LOS DIAS,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,CASI NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,HABITUALMENTE,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,NUNCA,NO,,,,SI,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,NO,,,,,,,,NS/NC,NO,,,,,,,,,,,,,,NO,,,SI,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,ALGUNA VEZ AL AÑO O MENOS,ALGUNA VEZ AL AÑO O MENOS,NUNCA,2,0,"PUBLICA, EDITA, CREA, CONSTRUYE Y/O RECICLA CONTENIDOS",SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,,SECUNDARIA INCOMPLETA,OTRO MIEMBRO DEL HOGAR,TRABAJA,SI,SI,PROPIA,89,C1,0,2,0,1,2,2,4,11
2574,13450,CABA,Varón,73,"HABITOS, COSTUMBRES, COMPORTAMIENTOS",NO,,,,,,,,,,SI,SI,ALGUNOS DIAS POR SEMANA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,CASI NUNCA,CASI NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,NUNCA,NO,,,,NO,SI,NO,SI,1,LO HABIAN MENCIONADO EN LA RADIO,,1,350,ALGUNOS DIAS POR SEMANA,"NO LEYO LIBROS EN PANTALLA, SOLO EN PAPEL",,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,SI,SI,NUNCA,NUNCA,ALGUNAS VECES AL MES,ALGUNAS VECES AL MES,ALGUNA VEZ CADA 3 MESES,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,0,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,PRIMARIA COMPLETA,LA PERSONA QUE FUE ENTREVISTADA,ES JUBILADO/PENSIONADO,SI,NO,PROPIA,44,D1,3,1,1,2,0,0,0,7
2575,5961,CABA,Varón,27,"LA TRADICION, LA HISTORIA",NO,,,,,,,,,,SI,SI,TODOS O CASI TODOS LOS DIAS,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,CASI NUNCA,HABITUALMENTE,NUNCA,NUNCA,SI,ALGUNA VEZ CADA 3 MESES,1,200,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,NO,SI,NUNCA,ALGUNAS VECES AL MES,NUNCA,ALGUNA VEZ AL AÑO,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,450,SI,1,VIO LOS AVANCES EN EL CINE,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NO,,,SI,TODOS O CASI TODOS LOS DÍAS,ALGUNOS DIAS POR SEMANA,NUNCA,ALGUNAS VECES AL MES,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,1,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,,UNIVERSITARIO INCOMPLETO,LA PERSONA QUE FUE ENTREVISTADA,TRABAJA,SI,SI,ALQUILADA,62,C3,2,1,0,0,3,1,0,7
2576,6800,CABA,Mujer,22,"LA TRADICION, LA HISTORIA",NO,,,,,,,,,,NO,SI,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,CASI NUNCA,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,NO,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,NUNCA,ALGUNAS VECES AL MES,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,0,NO,,,,,,,,,,,,,,NO,,,SI,ALGUNOS DIAS POR SEMANA,ALGUNAS VECES AL MES,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,1,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,SECUNDARIA COMPLETA,LA PERSONA QUE FUE ENTREVISTADA,TRABAJA,SI,SI,ALQUILADA,54,C3,0,1,0,1,3,1,0,6
2577,5485,CABA,Mujer,56,"EL ARTE, LO CULTO",NO,,,,,,,,,,SI,SI,TODOS O CASI TODOS LOS DIAS,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,HABITUALMENTE,NUNCA,NUNCA,HABITUALMENTE,DE VEZ EN CUANDO,NO,,,,SI,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,NUNCA,NUNCA,ALGUNA VEZ AL AÑO,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,200,NO,,,,,,,,,,,,,,NO,,,SI,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,NUNCA,ALGUNA VEZ AL AÑO O MENOS,ALGUNA VEZ AL AÑO O MENOS,ALGUNA VEZ AL AÑO O MENOS,ALGUNA VEZ AL AÑO O MENOS,ALGUNA VEZ AL AÑO O MENOS,NUNCA,ALGUNA VEZ CADA 3 MESES,1,0,"OBSERVA LOS CONTENIDOS, SIN HACER COMENTARIOS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,SECUNDARIA COMPLETA,OTRO MIEMBRO DEL HOGAR,ES JUBILADO/PENSIONADO,SI,SI,PROPIA,52,D1,4,2,1.5,2.5,1,1,0,12
